Number of vertices;Depth of tree;Are isomorphic;Time [ms]
2100;440;false;11216
2460;500;false;13284
2700;480;false;16934
2720;420;false;17556
2100;460;false;11012
2960;480;false;20626
2400;420;false;14200
2380;420;false;15022
1100;480;false;3084
1280;500;false;4206
1870;460;false;8594
1360;480;false;4520
2320;480;false;13200
1570;480;false;6408
2930;480;false;20124
2490;500;false;13856
2930;460;false;20424
3000;500;false;22018
1690;480;false;7172
1390;460;false;4922
1100;500;false;3110
2220;500;false;12298
1900;420;false;8876
2090;500;false;11156
1830;500;false;8442
1780;440;false;7576
2860;480;false;19172
1470;440;false;5390
2800;420;false;19052
2280;440;false;12968
1120;500;false;3240
1040;420;false;2726
2250;440;false;12320
2210;460;false;12422
2620;460;false;16810
1830;420;false;8362
1440;500;false;5444
2180;420;false;11980
1340;420;false;4564
2560;440;false;15418
2500;480;false;14744
1790;500;false;7974
2750;420;false;17732
1330;420;false;4450
2770;440;false;18424
1180;460;false;3544
1310;500;false;4444
2500;440;false;14722
1070;460;false;2852
2080;460;false;10518
2670;500;false;16206
2940;480;false;20094
1680;500;false;7174
2110;480;false;11004
2780;420;false;17858
1770;420;false;7926
1050;420;false;2754
1430;420;false;5078
2000;500;false;9944
2630;460;false;16080
1390;420;false;4922
2180;460;false;11548
2640;500;false;17384
2240;480;false;12350
2700;420;false;17224
1630;480;false;6722
2840;460;false;19774
2260;500;false;12702
2420;420;false;12998
1790;480;false;7864
1860;440;false;8676
2650;500;false;17436
1870;480;false;8720
2830;440;false;19682
1590;480;false;6526
2910;420;false;19602
1400;500;false;5006
2520;440;false;14804
1590;500;false;6386
2480;420;false;14894
2060;480;false;10628
1030;460;false;2698
2900;460;false;20018
2110;460;false;11464
1750;420;false;7714
2560;500;false;14534
1410;460;false;5056
2860;440;false;18872
1120;460;false;3240
1400;420;false;5012
2690;460;false;17558
1350;420;false;4628
1180;420;false;3504
2770;420;false;18528
1760;500;false;7968
1200;480;false;3678
2120;460;false;10828
2380;440;false;13162
1750;440;false;7796
2380;460;false;14534
1510;440;false;5774
1760;460;false;7714
1570;440;false;6438
2920;480;false;19902
1060;480;false;2830
1800;420;false;7894
2670;440;false;17062
1560;420;false;6056
1010;440;false;2614
1220;500;false;3810
1050;440;false;2934
2010;420;false;9920
2440;460;false;13672
1530;500;false;5932
1750;500;false;7902
1480;440;false;5588
2530;440;false;14768
2120;480;false;11112
1460;420;false;5394
2180;480;false;11770
1150;480;false;3400
1370;440;false;4832
1430;440;false;5224
2480;500;false;13922
2630;420;false;17128
2690;500;false;16976
2420;440;false;12844
1590;460;false;6660
2410;500;false;13340
2670;420;false;16588
1550;500;false;6208
1350;480;false;4578
1050;480;false;2832
1570;420;false;6180
2510;480;false;14752
2760;480;false;18170
2990;480;false;20864
2790;420;false;18848
2730;460;false;17450
1700;440;false;7164
2320;440;false;13344
2730;500;false;17858
1980;440;false;9700
2820;440;false;18816
2200;440;false;11770
1670;500;false;6952
2800;460;false;18546
2970;480;false;21006
2500;500;false;14300
2320;460;false;13148
1580;500;false;6312
1770;460;false;7972
2240;460;false;12422
1610;440;false;6344
1630;440;false;6724
1880;460;false;8794
1610;420;false;6358
2670;480;false;16424
1130;460;false;3306
2740;420;false;17006
2330;480;false;13588
1090;440;false;3016
1510;500;false;5676
2580;500;false;15200
2950;420;false;20224
2290;480;false;12814
2220;460;false;12082
1970;440;false;9634
2350;500;false;13730
2070;440;false;10852
2780;500;false;18604
1340;460;false;4536
1630;500;false;6734
1650;440;false;7016
2410;480;false;15148
1950;480;false;9462
1540;420;false;5728
1820;420;false;8330
2040;460;false;10562
1600;460;false;6480
2720;440;false;17798
2050;500;false;10414
1880;500;false;8814
1030;480;false;2728
1290;480;false;4304
1020;420;false;2756
2110;440;false;10882
2010;460;false;10182
1660;440;false;7034
2170;480;false;11616
2600;460;false;15564
2770;480;false;18510
2700;440;false;16984
2250;460;false;12690
1770;500;false;7578
2840;420;false;18582
2890;440;false;19602
1880;480;false;8866
1780;500;false;7934
1710;420;false;7214
1900;460;false;8762
2710;420;false;17018
2880;420;false;19290
1210;500;false;3622
1060;460;false;2960
2400;440;false;13980
2680;420;false;16880
2620;480;false;16494
2950;440;false;20132
1740;460;false;7708
1060;420;false;2832
2880;440;false;19128
1190;460;false;3608
2980;440;false;21194
2750;440;false;17528
2310;420;false;13750
1260;420;false;3882
2050;480;false;10690
1190;440;false;3548
2640;480;false;17382
2380;500;false;13794
2640;420;false;15972
1980;460;false;9684
1840;500;false;8428
2000;460;false;9840
2710;460;false;17484
2080;440;false;10590
2730;440;false;17702
2560;420;false;15424
1740;480;false;7620
1150;460;false;3394
2390;460;false;13504
2070;420;false;10690
1690;440;false;6790
2130;480;false;11546
1880;440;false;8744
1630;460;false;6394
2600;480;false;16540
1320;420;false;4382
2750;500;false;18356
2190;460;false;11888
1330;460;false;4456
2860;500;false;18850
2820;460;false;19078
1870;420;false;8596
2990;460;false;20574
1960;460;false;9362
1520;420;false;5732
1440;480;false;5256
1400;440;false;5002
2230;480;false;12258
2850;460;false;18690
1490;460;false;5614
1080;420;false;2860
1550;440;false;6216
1510;480;false;5884
2600;500;false;15978
2390;440;false;14792
1580;460;false;6334
1210;440;false;3812
1990;480;false;9930
2880;460;false;19176
2660;440;false;17164
1210;420;false;3706
1590;420;false;6428
2380;480;false;14834
1810;460;false;7970
2270;500;false;12786
2180;500;false;11474
2360;480;false;14248
1430;500;false;5282
1260;440;false;4074
1040;480;false;2764
1170;440;false;3442
2740;460;false;17848
2630;480;false;16518
2430;460;false;13462
2810;420;false;18930
1830;440;false;8504
1080;480;false;2924
2070;500;false;10600
2910;460;false;19616
2010;440;false;9940
1030;440;false;2696
2520;460;false;15284
2030;460;false;10442
1580;440;false;6278
1730;500;false;7592
1480;500;false;5594
1070;420;false;2864
1890;420;false;8976
1700;460;false;7264
1480;480;false;5414
1250;460;false;3976
1110;420;false;3126
2930;440;false;20220
2570;480;false;15438
1300;420;false;4214
1920;460;false;9104
1640;440;false;6870
1910;460;false;9198
1020;440;false;2646
2710;480;false;16948
1960;480;false;9516
2420;500;false;14474
1030;500;false;2718
2630;500;false;16064
1750;480;false;7804
1760;440;false;7732
2310;440;false;12780
2100;500;false;10938
1760;420;false;7614
1020;480;false;2694
2540;480;false;14756
1850;480;false;8614
2950;460;false;20318
2850;500;false;19254
1720;460;false;7174
2130;460;false;11452
1360;460;false;4720
1780;420;false;7978
1850;420;false;8408
2020;460;false;10422
2130;440;false;11134
1380;480;false;4790
2190;500;false;11658
2170;440;false;11478
2010;500;false;10152
2430;480;false;14090
1560;480;false;6106
1840;460;false;8578
3000;440;false;20960
1940;500;false;9668
2000;440;false;10264
2810;480;false;19300
2660;460;false;16384
1410;420;false;5166
2970;440;false;21332
2160;500;false;11214
2340;500;false;14514
1650;420;false;6812
2290;440;false;12798
1680;420;false;7324
2240;500;false;12218
2860;460;false;19288
1120;420;false;3244
2150;460;false;11148
1640;460;false;6556
2800;480;false;18644
1830;460;false;8134
2690;480;false;16922
2370;500;false;14200
2420;460;false;14532
2880;500;false;18982
2990;440;false;20752
1010;460;false;2592
2060;500;false;10460
1500;480;false;5898
1160;460;false;3452
1840;480;false;8644
1380;500;false;4912
2770;500;false;18422
1610;500;false;6616
1960;440;false;9614
2540;420;false;15568
2670;460;false;17098
2680;480;false;17056
1240;500;false;3944
2960;460;false;20976
1170;500;false;3540
1360;500;false;4698
2790;460;false;18196
1140;480;false;3298
1850;440;false;8518
2360;500;false;14440
1470;500;false;5442
2220;440;false;11888
2850;480;false;19514
1460;480;false;5308
1850;500;false;8416
2200;420;false;11970
1920;500;false;9224
2720;480;false;17564
2780;480;false;18538
3000;420;false;21306
2260;460;false;12402
2020;420;false;10296
2100;480;false;10618
1420;500;false;5254
2540;500;false;14314
2170;420;false;11526
2850;440;false;18256
2550;480;false;15250
2600;440;false;16816
2450;440;false;14100
1760;480;false;7828
2310;500;false;13212
2200;500;false;11916
2350;420;false;13962
2510;500;false;14740
1550;420;false;5998
2110;500;false;11282
1530;440;false;6050
1160;480;false;3418
2480;460;false;14784
2180;440;false;11440
1110;500;false;3168
1300;440;false;4312
2090;480;false;11114
1240;440;false;3852
2780;440;false;19122
2480;480;false;14062
2070;460;false;10712
1980;480;false;9902
1230;480;false;3750
1730;420;false;7390
2320;500;false;13440
2270;480;false;12574
2740;440;false;18294
1230;460;false;3774
2000;480;false;10040
2450;500;false;13294
2900;480;false;19466
2350;460;false;14452
2530;480;false;14626
1290;440;false;4230
1640;420;false;6764
2610;440;false;16032
1560;500;false;6296
2480;440;false;14112
2140;500;false;11570
1670;420;false;7190
2280;500;false;13056
2750;480;false;17568
2040;440;false;10226
2520;480;false;14642
1040;500;false;2800
1970;420;false;9636
1970;480;false;9592
2760;500;false;18264
1200;460;false;3674
1390;480;false;4842
1360;440;false;4608
2490;460;false;14996
1990;440;false;9718
1150;420;false;3278
2060;460;false;10500
2240;420;false;12244
2290;500;false;12824
1300;500;false;4348
1600;440;false;6486
1150;440;false;3324
2500;420;false;15156
1450;420;false;5202
1320;460;false;4486
1060;440;false;2940
2400;460;false;14596
2460;480;false;13670
2860;420;false;19094
1970;460;false;9530
2620;420;false;16644
1010;480;false;2626
1350;460;false;4626
2030;500;false;10384
1140;440;false;3268
1140;420;false;3366
1430;480;false;5146
2700;460;false;17478
1990;460;false;9972
2410;460;false;15134
2260;440;false;12788
1190;500;false;3476
1370;460;false;4744
1310;440;false;4440
2460;440;false;13858
2550;460;false;15484
1890;480;false;8870
1890;440;false;8660
2690;440;false;17214
2980;460;false;20898
2970;460;false;20806
2510;420;false;14978
2580;440;false;15474
2900;500;false;19768
2220;480;false;11992
1420;440;false;5042
2540;460;false;15058
1170;480;false;3552
2190;440;false;11938
2710;440;false;17166
1020;460;false;2680
2590;480;false;16170
1870;440;false;8774
2560;460;false;15918
2010;480;false;10152
2940;500;false;20156
2730;480;false;17850
2550;420;false;15514
2910;440;false;20422
1190;420;false;3510
2150;500;false;11312
1880;420;false;8668
2680;500;false;16734
1460;460;false;5322
1320;480;false;4470
2570;440;false;16224
1410;440;false;5064
1690;500;false;7264
1450;500;false;5442
1540;460;false;5942
1230;440;false;3870
1390;500;false;4892
2680;440;false;16466
2230;500;false;12304
1110;440;false;3094
2910;500;false;20134
2890;420;false;19626
1400;480;false;4922
1100;440;false;3068
1490;420;false;5508
1220;460;false;3714
2120;500;false;11112
1580;480;false;6240
2780;460;false;17904
1330;440;false;4504
2130;420;false;11170
2190;420;false;12058
2840;480;false;18934
2610;500;false;16768
1900;500;false;9098
1420;480;false;5044
1300;460;false;4290
1890;500;false;9236
1540;500;false;5934
2160;420;false;11220
2250;420;false;12586
2090;460;false;11004
1690;460;false;7162
2390;480;false;14172
2450;420;false;14060
1100;420;false;3030
1730;460;false;7396
2920;500;false;20006
1930;480;false;9286
1960;420;false;9670
1860;500;false;8464
2960;500;false;20610
2540;440;false;14716
1480;460;false;5424
2520;500;false;15772
1500;460;false;5576
2880;480;false;19088
1780;460;false;7894
1590;440;false;6268
2310;480;false;12912
2890;480;false;19370
2830;420;false;19360
2960;440;false;21012
1280;440;false;4092
2590;440;false;15902
2240;440;false;12484
1460;440;false;5400
2190;480;false;11918
1290;500;false;4200
2230;440;false;12356
1720;480;false;7404
2490;440;false;14304
1210;460;false;3738
2150;480;false;11636
1890;460;false;8790
2790;480;false;19050
2160;440;false;11302
1130;440;false;3184
2110;420;false;11156
2140;460;false;11360
1240;480;false;3810
2570;460;false;16138
1810;480;false;7944
1220;440;false;3858
1620;420;false;6430
2680;460;false;17244
2760;460;false;17958
1130;480;false;3186
1680;440;false;6876
2550;500;false;14444
2980;420;false;21048
1050;500;false;2900
2440;480;false;14126
1810;500;false;8042
1900;480;false;8852
1720;420;false;7314
1530;420;false;5894
1780;480;false;7962
2950;480;false;20678
1390;440;false;4908
2620;440;false;16918
1280;460;false;4040
1190;480;false;3622
1030;420;false;2938
1220;420;false;3742
1620;500;false;6866
1640;480;false;6982
1810;440;false;8000
2470;440;false;13870
2510;440;false;14914
1650;460;false;6750
2570;500;false;16642
1010;420;false;3158
1850;460;false;8442
2060;440;false;10454
2710;500;false;17292
1940;480;false;9212
1930;420;false;9060
1920;420;false;9132
1410;500;false;5056
2090;420;false;10720
1630;420;false;6464
1770;440;false;7650
1660;420;false;7002
1180;480;false;3582
1310;460;false;4388
1400;460;false;4916
2300;440;false;12840
1250;440;false;3968
1550;480;false;6154
2330;460;false;13798
1430;460;false;5118
1670;460;false;7182
1810;420;false;8072
2300;480;false;13026
1170;420;false;3510
2070;480;false;11150
2760;420;false;18030
2280;460;false;13456
1990;500;false;9946
1450;480;false;5268
2830;460;false;19548
3000;460;false;21326
1370;420;false;4662
1090;480;false;3134
1380;460;false;4864
2470;480;false;13978
2450;460;false;13904
1440;440;false;5272
1130;420;false;3330
2820;420;false;19080
1270;460;false;4022
2310;460;false;13552
1710;440;false;7144
2330;500;false;13556
2900;440;false;19864
1580;420;false;6108
2400;500;false;14608
2290;460;false;12798
1450;460;false;5382
2170;460;false;11994
2630;440;false;16710
2770;460;false;17992
2990;500;false;21032
1310;420;false;4256
1150;500;false;3358
1710;500;false;7518
2750;460;false;18030
2280;480;false;13074
1510;460;false;5690
2030;480;false;10082
1500;500;false;5654
1670;480;false;6982
2740;500;false;17778
2400;480;false;14770
1140;500;false;3370
2030;440;false;10128
2970;500;false;20592
1540;480;false;6112
2430;440;false;14466
2520;420;false;15140
1950;440;false;9416
2840;500;false;19666
1610;480;false;6674
1490;480;false;5648
1220;480;false;3722
2390;500;false;14518
1520;500;false;5786
2920;460;false;20144
2370;480;false;13426
2340;480;false;13644
2150;420;false;11152
1910;480;false;8984
1120;480;false;3138
2600;420;false;15344
2700;500;false;17594
1790;420;false;7970
2140;480;false;11800
1540;440;false;6132
1160;500;false;3502
2970;420;false;20718
2980;500;false;21306
1280;480;false;4238
1660;480;false;7200
2430;420;false;13498
2840;440;false;19136
2940;460;false;20334
1860;420;false;8660
1070;440;false;2992
1130;500;false;3236
2890;460;false;19438
2580;480;false;16008
2230;420;false;12108
2960;420;false;21042
1900;440;false;8950
1820;500;false;8252
2490;480;false;14866
2820;480;false;18870
2620;500;false;16264
1370;500;false;4850
2130;500;false;11138
2360;440;false;13110
1180;440;false;3450
1790;460;false;7898
1870;500;false;8844
2660;420;false;16784
2080;500;false;10798
2530;420;false;16016
2940;440;false;20262
2270;420;false;12480
2830;480;false;19202
1340;500;false;4568
1620;440;false;6498
1950;460;false;9502
2870;420;false;19580
1090;500;false;3156
2410;440;false;13790
1660;500;false;6948
2270;460;false;12552
2470;460;false;14610
2050;440;false;10314
1160;440;false;3382
1040;460;false;2836
1090;420;false;3050
1160;420;false;3376
1080;440;false;3086
1300;480;false;4316
1450;440;false;5386
1200;440;false;3650
2650;440;false;16330
1820;480;false;8190
1930;500;false;9352
1200;420;false;3572
2250;480;false;12572
2090;440;false;10586
2930;500;false;19794
2640;440;false;16418
2370;420;false;13504
2660;480;false;17108
1740;420;false;7406
2080;480;false;10560
2140;440;false;11256
2610;480;false;16706
2080;420;false;10850
1290;420;false;4112
1750;460;false;7812
3000;480;false;20900
2370;460;false;14086
2420;480;false;13920
2150;440;false;11344
2460;460;false;14118
2350;440;false;14294
2320;420;false;13592
2460;420;false;14558
1730;440;false;7538
2360;420;false;14022
2690;420;false;17146
1980;500;false;9976
1480;420;false;5478
2810;500;false;18812
1840;440;false;8468
1730;480;false;7560
1820;460;false;8074
1990;420;false;9984
1860;460;false;8696
1420;460;false;4956
1950;420;false;9846
2410;420;false;13076
1560;440;false;6182
1660;460;false;6834
2790;500;false;18764
1950;500;false;9692
1570;460;false;6496
1940;460;false;9392
1500;440;false;5672
1380;420;false;4700
2350;480;false;12888
1600;480;false;6394
1740;440;false;7710
2300;500;false;12962
2870;480;false;18822
2610;460;false;17066
1070;500;false;2930
1860;480;false;8544
2200;460;false;11858
1620;480;false;6718
1110;460;false;3098
2160;480;false;11632
1470;480;false;5398
1330;500;false;4502
1700;480;false;7520
1460;500;false;5452
1650;500;false;7054
1240;420;false;3850
1250;500;false;3932
1530;480;false;6124
1910;440;false;9058
2060;420;false;10334
1440;460;false;5114
2330;440;false;13786
1830;480;false;8380
1180;500;false;3426
1510;420;false;5876
1100;460;false;3098
2230;460;false;12240
2910;480;false;20168
1680;460;false;7202
1800;440;false;7928
2330;420;false;12922
